Frequency (Hz)	Level (dB)
0.672913	-97.978653
1.345825	-97.793640
2.018738	-98.178940
2.691650	-98.404282
3.364563	-97.939117
4.037476	-95.625771
4.710388	-96.638802
5.383301	-96.269341
6.056213	-94.371719
6.729126	-93.215790
7.402039	-94.104134
8.074951	-95.604233
8.747864	-94.963821
9.420776	-93.658585
